	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
ENSG00000127720	197	44	131	187	249	114	415	131	146	54	183	168	71	226	192	189	96	208	151	271	239	390	109	271	464	118	78	183	493	266	165	70	91	78	152	85	139	162	152	76	172	115	254
ENSG00000275852	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261140	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1
ENSG00000221200	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237787	2	4	0	5	1	0	1	1	1	0	0	2	0	0	2	2	4	9	1	9	2	0	0	0	5	1	1	0	0	3	0	1	1	0	1	1	0	0	3	0	0	4	0
ENSG00000051596	288	43	48	71	70	52	238	99	102	52	91	28	25	92	148	150	56	404	78	83	263	215	85	85	251	41	86	185	274	201	73	27	92	45	154	58	119	36	122	57	50	199	93
ENSG00000250532	2	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000236211	2	1	0	2	3	0	0	1	0	0	0	2	0	0	0	2	3	5	6	5	2	0	1	0	4	3	0	1	0	5	0	0	0	1	4	1	0	1	1	1	0	4	0
ENSG00000236118	0	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000214684	1	0	0	3	1	1	0	0	1	0	1	2	0	0	0	3	0	12	1	1	0	0	0	0	8	2	0	0	0	1	0	0	0	0	3	0	0	0	1	0	1	0	0
ENSG00000213697	0	1	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000135541	608	63	225	261	253	194	912	253	539	155	269	164	56	190	503	148	165	496	163	334	624	587	200	225	393	94	93	368	789	447	178	67	181	94	380	104	153	130	210	84	54	250	314
ENSG00000252927	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000143376	820	321	873	1494	1010	743	2411	1454	795	302	1120	1222	493	2342	707	1360	707	481	828	2044	739	1934	530	1828	1359	597	562	720	1526	1522	428	345	449	943	1677	502	274	1708	2507	1895	550	636	1033
ENSG00000286035	7	4	1	4	8	12	8	9	3	0	1	9	0	5	1	3	4	7	6	6	6	8	1	2	11	4	5	4	2	15	1	0	2	4	18	1	2	4	9	2	1	1	12
ENSG00000279719	7	1	3	4	15	13	4	30	5	6	0	3	8	2	0	7	9	11	2	8	6	1	2	15	8	3	2	0	2	1	1	0	0	1	1	0	2	0	7	0	2	2	4
ENSG00000256006	6	6	6	6	7	1	4	8	2	3	5	1	1	3	8	1	6	14	2	10	8	5	5	8	2	14	5	5	11	7	2	0	1	2	4	2	2	2	3	1	1	2	0
ENSG00000258324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206917	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274372	6	2	4	10	10	4	38	7	5	1	4	8	1	5	5	1	4	7	1	7	4	7	4	0	7	4	0	5	13	6	7	1	2	4	4	2	2	5	11	3	0	5	5
ENSG00000172172	918	145	175	230	270	187	755	150	364	114	192	117	68	202	471	142	178	841	159	313	607	481	290	286	705	102	100	449	546	308	257	53	168	71	137	65	183	142	160	72	142	234	538
ENSG00000100218	11	0	2	11	2	7	3	4	5	0	5	6	3	6	0	6	6	5	13	6	2	5	0	13	9	7	3	5	15	6	8	0	3	10	12	1	3	8	15	7	3	4	8
ENSG00000278981	4	1	0	3	3	0	3	2	1	2	1	1	1	0	1	0	2	3	6	3	0	0	1	3	4	3	1	2	0	0	1	0	2	0	2	0	1	0	2	2	0	3	0
ENSG00000276645	1	1	0	2	3	0	9	2	7	2	3	2	0	2	4	10	1	9	0	8	3	12	1	2	6	5	3	7	17	6	1	1	1	3	2	0	5	4	8	0	3	2	3
ENSG00000199273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225937	26	11	4	47	30	14	5	18	10	6	6	21	1	3	1	28	26	33	15	57	7	6	4	10	47	28	6	4	0	29	8	3	11	1	24	2	4	8	16	11	0	17	11
ENSG00000132604	234	113	120	240	206	88	389	158	130	66	146	156	60	253	188	185	130	262	142	294	227	297	99	249	316	69	74	275	423	289	94	55	101	101	190	64	115	191	276	124	131	145	227
ENSG00000111218	5	1	0	7	6	4	1	1	4	4	3	3	0	0	1	7	4	9	9	3	1	0	0	5	19	6	3	1	0	6	2	1	0	1	4	1	1	1	3	0	0	6	2
ENSG00000254025	0	0	0	4	0	0	0	0	1	0	0	4	0	0	0	0	3	1	4	6	1	0	1	0	3	2	2	0	0	0	1	1	1	0	1	0	0	0	2	0	0	1	0
ENSG00000142185	90	102	240	323	96	82	286	194	63	111	50	370	50	860	218	98	236	204	261	955	159	115	90	226	221	190	57	50	94	346	34	51	27	151	387	58	14	145	740	119	63	230	196
ENSG00000162676	370	36	112	162	85	131	341	60	194	72	174	72	18	90	272	226	69	466	56	96	259	190	46	84	317	43	91	269	320	435	114	26	136	36	111	38	68	42	188	72	23	134	85
ENSG00000131724	526	247	311	1370	727	408	1144	477	271	125	468	931	433	3998	651	530	378	271	1700	1895	439	787	436	1517	929	504	628	372	1295	1265	305	272	201	830	1746	432	198	1059	2512	1097	590	723	994
ENSG00000259444	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000224647	6	0	0	8	0	3	1	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	3	0	0	0	2	2	1	0	0	0	3	1	0	0	0	0	0	3	0
ENSG00000258527	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000213417	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000286672	7	2	1	14	21	3	6	8	3	1	2	8	0	4	1	8	9	6	4	19	6	23	2	6	29	9	0	2	11	19	7	4	3	1	10	1	5	2	4	11	3	4	12
ENSG00000232842	1	1	0	1	4	1	1	0	0	1	1	1	0	0	0	1	0	1	2	0	1	3	0	0	1	1	0	1	0	2	0	0	0	2	1	0	0	0	1	0	0	2	1
ENSG00000257711	8	0	1	14	10	1	2	3	5	2	3	7	0	0	0	8	1	10	2	11	6	1	0	0	24	4	4	3	1	5	0	0	3	3	4	1	5	1	6	1	1	4	3
ENSG00000235293	4	1	0	2	0	0	1	2	2	2	0	1	0	0	0	0	1	1	2	1	0	0	0	1	2	1	2	0	0	0	1	0	1	1	0	0	0	3	2	0	0	0	0
ENSG00000280286	2	1	0	3	2	2	6	0	5	0	3	2	0	3	1	1	2	3	4	6	1	2	1	2	15	3	3	5	12	7	3	2	0	0	0	1	2	1	2	1	1	2	3
ENSG00000263861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112812	12	0	4	3	5	7	6	4	4	1	2	3	0	2	11	14	7	11	1	6	7	3	1	1	16	9	1	0	2	8	3	0	3	4	4	1	2	5	3	1	2	11	1
ENSG00000258050	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	6	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0
ENSG00000128595	1765	453	531	992	601	547	3112	405	1040	387	560	557	198	588	1901	464	799	1860	348	733	1356	1185	943	781	1200	247	357	950	1662	1261	730	163	522	347	418	214	312	493	609	431	450	879	688
ENSG00000136531	64	13	3	61	30	19	11	27	28	12	8	39	3	4	16	27	21	69	52	76	15	21	4	3	59	43	30	5	3	55	16	4	14	13	49	8	11	20	47	12	0	40	0
ENSG00000260658	3	1	0	7	5	1	0	4	3	1	0	1	1	0	1	0	4	5	8	6	1	1	0	0	2	5	1	0	0	3	3	0	0	0	12	0	0	3	3	0	0	0	0
ENSG00000176115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000175220	57	18	84	104	51	36	155	44	43	18	67	82	35	143	54	63	47	45	52	155	60	118	42	99	91	36	35	104	105	126	41	10	38	70	66	14	24	73	98	99	30	54	75
ENSG00000186479	12	3	0	7	4	3	1	8	6	2	1	3	0	0	1	8	9	15	9	18	3	0	3	0	9	7	2	2	0	5	3	0	0	1	5	4	4	3	6	0	0	9	0
ENSG00000225469	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0
ENSG00000168283	376	108	186	167	161	133	538	100	242	89	200	130	62	199	329	177	103	393	119	126	343	469	118	151	365	53	87	293	713	360	158	62	85	118	163	75	130	104	116	62	156	171	319
ENSG00000228175	1	3	2	3	1	0	0	4	3	0	0	0	0	1	0	0	0	2	0	1	1	1	1	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000276185	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249474	0	1	0	2	3	1	1	1	0	0	1	4	1	2	7	0	0	5	1	1	0	2	2	1	3	3	3	0	1	1	0	0	0	1	0	0	0	1	0	1	2	3	1
ENSG00000034510	47237	13362	9507	16655	13712	6786	39785	7686	13876	7576	16857	7401	5166	35224	25431	10932	10521	32051	15480	13484	33462	28510	17185	27305	50399	6510	11162	34987	58526	31792	20279	4419	9890	7645	19118	6313	11513	11650	24880	8000	25888	15889	25815
ENSG00000277514	0	0	0	1	1	0	0	1	3	0	1	1	0	0	0	3	3	2	5	1	1	0	0	0	2	3	0	1	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0
ENSG00000231351	6	3	0	0	3	2	0	2	2	0	0	0	0	1	1	2	3	0	0	3	5	2	1	1	3	1	0	2	3	3	0	0	0	0	1	0	0	0	1	0	1	1	1
ENSG00000287518	3	1	0	4	3	1	0	0	1	0	1	2	1	0	1	1	0	1	2	4	1	0	0	0	6	4	0	0	0	3	0	0	0	0	3	0	2	1	2	0	0	4	0
ENSG00000100652	7	2	2	8	8	3	12	10	9	1	7	7	2	18	0	4	4	9	7	10	0	10	0	10	20	3	4	2	4	23	2	0	2	3	15	2	6	2	18	5	2	9	2
ENSG00000258472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174684	36	14	16	18	8	13	45	7	8	10	8	9	3	11	46	16	10	43	10	23	47	24	20	19	34	4	9	48	90	50	32	8	15	7	15	6	5	3	10	11	28	19	24
ENSG00000230283	2	0	0	2	3	1	1	2	0	0	0	7	2	6	1	0	1	4	1	7	0	2	0	4	1	1	2	0	0	0	0	1	0	1	5	0	0	0	1	3	0	0	0
ENSG00000226356	3	1	0	1	0	1	0	0	1	1	0	1	0	0	0	6	0	0	1	2	0	0	0	1	4	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	3	0
ENSG00000285190	2	1	2	12	6	0	2	6	1	1	2	7	0	2	2	3	1	7	3	14	3	5	4	2	6	1	2	3	1	6	2	2	2	2	6	1	2	1	3	1	0	4	1
ENSG00000258081	9	3	0	11	2	1	2	5	7	3	1	10	0	0	5	8	2	18	11	23	5	0	3	0	8	7	1	1	0	7	2	1	3	1	4	1	4	6	8	0	1	7	0
ENSG00000237472	0	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	1	2	0	1	1	0	1	0	2	1	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	0	0
ENSG00000251152	1	3	0	10	8	2	19	3	6	2	8	5	0	2	5	12	7	37	16	24	4	21	4	2	16	10	4	8	10	8	13	0	6	2	17	4	7	6	10	3	0	4	3
ENSG00000222460	2	0	1	3	7	3	2	4	1	0	1	1	3	1	3	4	1	2	1	1	1	6	0	4	4	2	0	4	0	5	1	0	0	1	3	1	0	1	1	1	2	0	3
ENSG00000201292	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	2	0	0	0	4	1	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	1	0
ENSG00000286005	3	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131652	175	33	86	53	34	19	130	26	64	22	53	51	23	57	80	64	59	140	36	74	105	106	32	57	183	11	23	96	195	136	66	16	41	8	40	14	45	39	47	37	95	37	69
ENSG00000286696	2	1	0	0	2	0	3	0	0	2	0	2	0	0	1	4	2	3	0	5	1	1	0	0	3	2	0	0	0	3	1	1	0	1	0	0	0	1	0	1	0	2	0
ENSG00000107185	213	111	147	199	140	115	488	101	108	77	165	136	39	253	214	178	109	210	103	331	269	287	134	148	236	92	89	334	363	330	93	51	136	142	217	63	100	159	243	166	92	123	173
ENSG00000224995	1	0	0	5	4	0	0	1	0	1	1	0	0	0	0	1	3	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	1	0
ENSG00000268794	1	1	0	1	1	0	0	0	0	2	1	2	0	0	0	0	2	3	1	3	0	0	0	0	3	2	1	0	0	3	1	0	2	1	3	0	0	0	3	1	0	2	0
ENSG00000286060	4	0	0	3	3	2	0	6	1	0	0	1	0	0	1	0	2	5	6	10	1	1	2	0	0	10	0	0	0	3	1	0	0	1	2	0	0	0	2	0	0	3	0
ENSG00000256967	2	2	3	1	0	0	1	0	0	0	2	0	3	1	1	0	2	1	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	1	2	0
ENSG00000248449	7	3	0	9	3	4	4	5	2	1	4	8	0	8	3	4	4	2	1	7	3	5	2	10	6	4	2	3	4	17	2	1	3	6	9	1	1	3	8	0	0	2	4
ENSG00000287418	4	3	4	9	4	15	4	6	3	3	4	3	2	6	5	3	0	10	0	16	5	9	1	5	9	4	1	0	0	3	3	4	1	0	10	4	1	3	7	1	1	5	5
ENSG00000119314	2948	1748	2956	4629	3430	1932	7453	2681	2409	1092	3568	4043	1279	5024	3625	3571	1906	3395	3014	8253	3577	7380	2036	4435	4306	2424	1886	3165	6683	5230	2332	1365	1913	2515	4309	2012	1217	3693	4623	3225	2164	2352	4726
ENSG00000232952	81	34	31	62	32	31	94	30	36	32	32	20	16	57	81	34	31	84	54	30	95	68	52	61	107	13	33	79	164	89	36	13	36	24	46	13	28	33	41	19	33	49	59
ENSG00000225877	4	0	0	5	2	0	0	1	0	3	1	1	0	0	0	1	3	2	0	1	0	0	0	0	7	5	0	0	0	5	2	1	0	0	1	0	0	1	1	0	0	2	0
ENSG00000276753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230830	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	2	1	3	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000196652	389	112	125	295	206	125	601	128	183	113	233	150	70	449	338	195	147	337	215	387	364	303	175	277	468	97	144	311	608	554	172	70	133	76	334	103	138	207	298	146	214	206	249
ENSG00000100568	955	307	450	842	1694	271	1730	540	467	243	772	606	253	684	731	888	514	644	468	3368	1072	1681	580	919	2630	697	313	881	1698	1297	552	197	355	350	1020	320	306	517	606	366	900	562	1197
ENSG00000201231	2	0	1	6	5	2	4	0	4	1	13	1	0	2	3	1	1	0	0	5	5	7	2	0	9	2	1	2	2	4	3	2	5	1	8	2	1	6	2	1	0	2	2
ENSG00000108468	1121	297	184	533	341	230	826	242	335	169	393	287	122	941	700	316	414	607	478	685	877	682	491	553	1096	232	204	567	1170	1056	456	156	222	254	560	212	222	346	612	239	577	394	561
ENSG00000286968	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176566	2	1	0	4	4	3	0	0	1	1	1	1	0	0	0	0	2	2	8	13	3	0	1	0	8	3	1	1	0	3	5	1	0	1	1	1	0	3	3	2	0	2	0
ENSG00000285912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000236377	3	1	0	1	2	2	1	0	1	3	0	0	0	3	0	1	4	3	1	7	1	0	2	1	3	0	0	0	0	3	1	0	0	0	3	0	1	2	1	1	0	0	0
ENSG00000235430	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	4	2	0	1	0	1	0	0	0	0	4	0	1	0	0	0	1	0	0
ENSG00000286949	2	0	0	6	1	1	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	4	2	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	1	0
ENSG00000253634	7	3	0	23	7	2	1	2	4	3	1	4	0	0	4	5	9	9	11	13	4	0	1	0	9	6	2	1	0	10	0	0	4	0	9	1	1	2	6	2	0	5	0
ENSG00000248165	0	0	0	1	2	1	4	0	0	0	1	0	0	0	1	3	4	1	0	7	0	7	1	0	5	3	1	2	0	1	1	0	1	0	1	2	0	0	0	3	0	0	2
ENSG00000259464	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000189132	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	4	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	2	0
ENSG00000264788	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	1	0
ENSG00000252268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260105	1	2	0	4	6	0	0	1	1	0	0	1	0	0	0	3	1	4	0	3	0	0	0	1	5	6	1	0	0	4	2	0	1	1	1	0	1	0	2	1	0	5	0
ENSG00000259611	3	2	0	4	3	1	2	0	1	0	0	2	0	0	0	2	4	4	6	3	0	0	1	0	8	3	0	0	0	7	0	1	0	2	3	1	1	1	3	0	0	1	1
ENSG00000228135	0	0	0	5	3	1	1	1	2	0	1	0	0	0	1	3	0	4	3	4	0	1	0	0	10	3	1	1	0	5	2	0	1	1	3	0	3	1	2	0	0	1	0
ENSG00000130349	162	39	26	51	66	25	134	37	50	46	53	32	9	50	107	48	27	128	38	56	121	118	64	106	158	19	27	129	185	130	57	12	37	36	45	19	35	32	54	22	47	50	73
ENSG00000113163	1323	527	814	1540	1485	790	3173	1434	1067	478	1239	1279	505	2105	1464	1274	811	1310	1132	2975	1527	2435	883	1742	2082	948	684	1139	2606	1771	840	466	656	869	1431	611	529	1227	1436	802	740	814	1773
ENSG00000232977	8	1	0	15	4	5	1	7	3	4	2	12	0	0	8	9	3	11	7	14	4	3	2	3	23	7	2	0	2	10	10	1	7	5	5	2	7	2	5	3	0	4	0
ENSG00000224855	3	0	0	5	1	2	4	3	1	0	2	3	0	1	4	1	2	5	4	6	4	6	2	1	9	1	0	0	5	9	4	2	1	0	3	2	3	4	2	2	6	3	2
ENSG00000182333	5	1	0	5	7	2	4	3	3	0	0	5	0	5	3	4	3	3	8	13	2	0	0	1	9	13	2	0	0	8	0	1	1	2	8	2	4	2	5	2	0	2	2
ENSG00000155760	3	1	4	4	6	1	2	4	2	0	0	2	1	1	1	1	2	6	1	2	0	3	0	1	6	2	1	0	3	2	2	0	0	1	5	1	2	4	4	0	0	2	0
ENSG00000207137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125266	10	1	2	9	11	12	7	8	5	3	3	5	4	3	6	5	10	16	6	11	5	0	1	6	16	10	3	4	9	15	4	0	2	3	4	6	4	8	8	2	0	11	4
ENSG00000264966	1	1	0	1	2	0	3	0	2	0	3	3	0	2	0	2	0	0	0	2	0	3	0	1	4	2	0	1	0	1	0	1	1	2	2	1	1	1	2	2	0	0	0
ENSG00000211876	28	0	3	10	8	9	22	13	23	5	11	8	4	15	24	5	3	17	7	24	26	61	6	18	25	3	3	26	58	43	15	11	15	6	17	9	16	11	6	4	3	8	21
ENSG00000235926	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000227841	0	0	0	3	1	2	0	0	0	0	1	4	0	0	0	1	4	0	1	6	1	0	0	1	2	2	1	0	1	3	0	0	0	0	1	0	1	0	4	0	0	1	0
ENSG00000227666	8	5	1	1	3	2	14	3	5	3	7	2	0	2	6	0	2	2	3	5	3	5	2	3	11	0	2	8	11	10	1	1	7	4	2	0	4	6	5	3	0	1	10
ENSG00000107404	114	17	38	40	28	22	119	27	49	23	38	28	19	41	61	46	46	94	13	42	106	94	48	75	127	17	27	81	165	126	36	11	26	18	61	23	54	36	41	26	43	34	79
ENSG00000283973	1	3	0	3	7	0	4	2	0	0	0	1	0	0	0	2	2	0	2	1	2	1	0	0	8	0	1	0	0	3	2	0	1	0	2	0	1	1	2	1	0	1	0
ENSG00000232415	1	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000105829	511	111	185	294	340	195	634	187	371	121	263	240	86	333	441	176	158	526	220	203	397	544	238	339	544	104	128	380	921	500	192	90	153	133	231	123	258	146	194	113	172	268	423
ENSG00000249494	12	1	1	15	10	7	11	2	12	2	3	12	2	1	1	11	3	15	7	13	5	10	4	3	19	5	2	3	14	13	4	1	5	6	8	3	5	3	7	5	0	12	3
ENSG00000261424	0	0	0	6	0	1	0	0	1	0	0	3	0	1	1	1	2	3	1	0	0	0	1	0	0	3	0	0	0	1	2	0	3	0	0	0	0	1	0	0	0	0	0
ENSG00000222419	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165985	6	1	1	2	1	2	1	2	3	0	1	0	2	0	3	0	1	4	2	2	1	4	0	2	7	0	2	5	0	3	2	0	4	1	3	0	1	2	1	0	0	2	2
ENSG00000160111	9	9	0	10	9	3	12	3	3	2	3	5	2	0	4	8	6	4	3	11	4	9	6	5	20	5	2	5	3	10	5	2	1	7	4	0	3	3	12	1	0	9	8
ENSG00000285331	23	8	9	22	15	9	38	9	20	9	18	11	4	15	25	17	9	33	7	33	21	24	7	20	40	8	10	18	39	26	7	6	7	6	33	7	12	13	17	12	5	22	14
ENSG00000169026	13	9	14	41	4	6	51	3	10	0	8	12	9	96	17	12	15	10	44	33	18	19	13	27	56	9	20	22	37	39	9	4	8	6	54	10	6	30	48	17	14	16	35
ENSG00000232811	15	6	3	22	9	23	31	19	10	5	9	21	7	22	18	11	14	9	17	23	17	24	7	38	26	14	9	9	17	49	7	0	8	4	20	2	6	4	15	6	5	31	13
ENSG00000196220	40	12	2	34	27	14	37	23	16	3	17	18	7	21	26	28	14	24	15	50	22	47	11	26	93	24	13	22	25	46	19	6	33	16	44	7	12	24	24	21	5	18	29
ENSG00000131238	1578	618	774	1186	931	438	2145	293	473	234	1168	843	468	1597	1009	792	909	798	1456	1311	1096	2025	1113	1555	1789	672	843	1701	3475	2829	891	429	515	864	1398	595	314	1073	2145	1065	1307	1005	1836
ENSG00000215206	2	0	0	2	0	1	0	1	1	0	0	0	0	0	1	1	0	3	1	3	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0
ENSG00000232044	27	6	0	37	22	8	7	14	8	7	3	11	0	0	8	26	11	28	20	57	9	5	1	4	55	23	11	5	0	26	2	2	4	5	13	1	7	6	17	5	1	19	0
ENSG00000088451	414	77	171	226	189	113	532	130	296	93	223	186	59	321	415	153	93	571	168	238	364	491	187	180	429	59	75	315	617	394	168	60	119	79	242	103	163	151	185	73	137	172	315
ENSG00000257325	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	0
ENSG00000240057	35	4	18	34	28	19	30	24	33	11	22	14	2	13	29	25	10	38	20	34	43	36	9	11	53	20	16	17	42	46	10	5	7	16	53	7	18	13	29	12	6	17	22
ENSG00000279631	14	1	4	8	2	3	10	8	10	3	11	10	2	23	9	5	6	15	14	7	15	31	3	10	29	4	5	9	32	8	5	4	2	2	9	3	4	5	5	6	8	3	14
ENSG00000239001	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0
ENSG00000099330	10	3	0	6	3	0	16	3	3	0	1	3	3	3	4	4	2	4	1	5	9	5	1	2	5	1	1	9	10	5	3	1	1	4	5	2	2	0	0	4	5	2	2
