	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_1314300	28	185	4	18	4	7	8	10	6	17	4	12	0	22	2	0	14	13	7	1	1	5	9	2	3	4	2	4	23	4	27	8	6	5	3	7	72	1	5	1	13	2	1
PF3D7_1448200	65	76	37	14	2	14	2	27	40	39	3	10	0	41	5	0	39	24	28	3	7	7	30	1	3	8	22	1	10	2	5	1	3	23	8	1	8	26	20	0	12	9	11
PF3D7_0726300	2750	3454	2438	984	375	703	395	1071	1587	1155	134	209	182	2278	226	73	1040	1366	1321	152	93	514	1390	457	152	131	758	93	881	235	417	72	148	656	138	89	515	943	136	60	1102	212	1581
PF3D7_1457400	2505	4979	1587	1017	357	775	327	2424	2018	2478	137	208	740	2561	345	553	1419	1322	2568	138	128	681	2610	1704	243	727	845	265	1261	528	557	137	593	1190	246	209	2325	2094	287	126	1173	495	2339
PF3D7_1345900	4	229	5	1	1	3	9	3	3	13	2	5	0	1	3	0	8	5	3	0	6	6	4	0	10	0	0	18	78	0	30	0	42	0	1	5	130	3	0	0	3	6	0
PF3D7_0613300	43	37	25	9	47	43	3	54	101	16	0	8	1	0	131	69	95	478	16	2	6	4	7	2	5	13	17	0	244	30	3	0	4	1	12	3	4	18	21	2	1	65	0
PF3D7_0930600	1223	2684	353	383	91	168	192	219	534	720	52	87	22	467	36	8	323	269	194	21	138	147	553	49	119	16	55	183	331	30	230	50	262	148	21	54	1389	197	14	9	857	52	371
PF3D7_1306000	6	30	2	2	4	4	1	5	7	5	0	3	0	2	8	2	10	23	2	0	0	0	6	1	1	4	1	0	19	1	4	0	0	1	1	0	4	1	5	0	3	5	0
PF3D7_1423100	32	29	47	28	22	13	4	32	28	29	2	13	0	7	31	9	40	157	30	5	0	10	15	3	0	9	9	0	28	3	3	1	3	12	10	1	7	20	7	4	13	18	22
PF3D7_1144100	16	34	47	18	2	13	1	16	21	14	5	3	3	94	3	3	21	9	10	0	3	1	8	3	1	2	8	0	6	4	0	2	0	6	4	0	17	4	9	1	4	4	2
PF3D7_0110100	2137	3461	1530	877	255	129	378	536	1274	1295	136	202	28	1222	146	8	745	491	502	97	167	475	1708	53	294	28	163	239	1177	47	443	67	461	376	109	84	2248	468	83	48	1575	122	820
PF3D7_0823700	36	97	8	3	4	0	6	7	10	12	3	4	0	12	0	0	13	8	1	0	21	9	14	0	13	1	4	24	17	1	19	5	26	4	1	6	135	1	2	2	29	0	3
PF3D7_0801700	632	3004	398	313	97	31	257	68	122	709	73	187	8	252	42	18	180	164	92	11	160	261	682	17	228	17	32	287	857	20	520	87	572	57	37	144	2093	209	28	5	945	68	191
PF3D7_0818600	63	100	114	24	28	48	9	38	38	34	4	2	25	75	16	66	69	285	43	7	2	14	75	33	6	20	30	2	11	12	3	0	5	24	15	1	12	19	23	0	16	19	18
PF3D7_0802100	108	69	43	27	61	59	7	92	140	45	4	25	2	11	156	34	125	540	63	5	9	18	21	3	9	28	22	3	244	35	5	5	10	2	14	1	7	23	30	4	6	57	1
PF3D7_1113200	75	826	70	26	51	64	12	83	69	143	18	10	59	96	18	35	94	216	124	15	5	40	189	96	17	57	38	23	70	20	33	8	22	60	7	16	180	119	27	2	156	58	199
PF3D7_0936500	18	80	85	103	15	19	9	418	15	47	17	8	10	44	9	5	80	23	189	54	6	48	169	25	15	33	100	16	40	56	78	17	2	227	6	34	338	310	17	3	237	56	674
PF3D7_0617800	2812	11834	1650	791	1894	2314	672	2889	3709	2472	561	517	66	1013	3721	1308	3305	20435	563	95	470	1089	2729	214	822	83	435	2344	8524	584	1081	208	2268	384	107	296	9705	605	197	47	4539	1482	446
PF3D7_0905700	169	868	156	119	84	39	64	155	101	254	59	167	33	192	50	20	133	328	180	24	126	103	549	89	217	45	37	173	467	27	367	38	163	85	36	70	1167	185	49	12	575	58	230
PF3D7_0603900	3	3	0	0	3	1	0	1	0	3	1	0	0	0	0	0	5	9	1	0	0	1	4	0	0	4	2	0	0	1	0	0	0	0	1	0	0	0	3	0	0	1	0
PF3D7_1339700	42	51	30	17	17	16	12	32	35	22	4	22	0	16	34	5	69	88	33	2	13	11	8	0	44	20	9	25	173	13	94	28	53	3	19	50	292	13	31	1	5	20	0
PF3D7_0522000	55	850	154	98	43	51	69	219	277	220	72	31	15	47	5	7	136	143	141	19	44	149	178	19	66	57	67	153	325	21	225	81	200	107	2	82	988	219	34	7	568	52	720
PF3D7_0815600	6641	19524	3638	2023	1329	2043	1073	3577	3983	5142	412	395	1102	4090	534	360	2873	5050	3112	332	765	1515	7825	3439	908	739	1312	1166	2787	306	1068	293	1346	1166	183	404	7437	2631	311	100	5921	855	4212
PF3D7_0206300	3487	5732	4039	13519	1886	5428	762	34082	1741	3939	629	445	1897	10765	322	101	7405	612	15280	2792	697	3694	8550	4733	1483	5178	28253	1083	3246	3793	5662	1474	721	14836	81	2252	13603	28537	670	223	11079	4603	63390
PF3D7_1476100	41	36	14	3	4	11	5	11	11	14	0	6	1	39	0	0	14	15	8	0	2	0	5	3	5	3	3	1	12	1	10	0	1	3	4	0	12	9	3	0	10	7	5
PF3D7_1015500	14	10	3	3	0	5	0	7	5	4	0	2	3	0	1	1	16	15	3	0	1	0	1	1	0	5	0	2	5	0	6	2	1	0	5	4	34	2	0	1	1	5	0
PF3D7_1133700	18362	27470	10110	3817	2013	2309	3272	2176	9153	9427	795	1153	470	8427	766	195	3806	2899	2916	251	1064	2634	8812	1417	1904	260	732	3404	11768	352	2655	542	7366	1411	325	821	16244	1720	266	228	7976	691	2970
PF3D7_1434300	5836	12622	2314	1759	550	942	782	1009	2695	3416	173	340	279	3559	368	66	1409	1622	1496	142	639	931	4804	890	1040	223	426	1083	2529	270	1090	266	1143	617	119	382	6192	1023	88	41	4932	430	1914
PF3D7_0410100	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1454600	29	784	23	36	5	2	43	7	8	86	16	51	1	26	6	7	19	41	13	3	50	28	67	4	149	4	1	238	485	2	163	45	365	4	1	76	1773	22	7	0	89	23	6
PF3D7_1367700	21597	28941	13575	6446	3858	5296	2819	7335	13952	13394	864	1785	2333	14597	1826	988	9021	9821	8904	835	1885	3740	18084	6842	2606	1984	3390	2121	8691	1679	4090	778	4907	3329	992	1093	17736	5924	638	402	11779	2014	9037
PF3D7_0622500	33	2276	56	45	15	28	58	9	34	154	42	39	1	37	14	3	26	21	12	6	60	74	181	2	86	4	4	136	430	1	185	27	339	7	11	40	803	56	6	10	467	16	5
PF3D7_1460300	834	7501	508	296	235	181	311	423	632	1509	126	182	103	702	74	21	401	642	204	49	186	291	1188	204	241	46	176	600	700	36	284	87	546	251	27	131	3159	413	53	22	1525	133	310
PF3D7_1040400	0	44	1	0	0	3	0	1	0	0	0	0	0	0	2	0	6	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0
PF3D7_1122900	104	642	100	80	27	17	38	49	54	148	7	31	8	85	24	4	99	118	74	19	5	44	204	4	9	31	23	4	36	20	21	7	11	15	32	6	37	63	45	4	77	22	47
PF3D7_1126800	109	497	52	37	20	22	90	29	25	73	5	30	0	11	21	12	43	101	37	7	16	31	54	3	97	14	6	183	533	8	159	82	331	2	11	150	2573	26	25	2	66	17	2
PF3D7_MIT00900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1212800	42	189	26	7	13	46	2	73	38	28	1	4	12	23	9	10	44	84	33	1	0	2	21	29	4	15	16	6	35	6	40	3	10	5	3	7	68	25	5	3	50	16	20
PF3D7_1418000	657	1532	398	215	52	68	174	98	169	269	101	283	4	268	46	6	256	120	120	7	310	246	252	8	358	4	34	291	1156	7	463	116	429	83	9	161	2276	73	22	22	353	82	52
PF3D7_1361100	22079	27947	19747	11471	6965	11077	3854	20701	18932	17026	2556	4682	3355	18644	2656	6366	14727	36601	21479	2297	927	7347	13210	11211	1569	5710	11068	1584	9549	4654	4372	1255	7605	11498	4093	1892	11311	16888	4735	1887	10391	4289	21630
PF3D7_0516100	19	73	1	7	2	2	2	15	10	12	4	13	0	1	7	3	27	20	20	3	5	11	15	0	4	19	9	7	11	3	15	20	10	0	5	23	147	11	7	0	9	6	1
PF3D7_1234600	19	20	1	3	0	2	2	5	10	6	1	2	0	1	11	2	27	42	10	4	1	6	19	4	1	8	5	2	16	3	2	1	0	2	7	2	4	5	8	0	7	14	3
PF3D7_1461600	8112	10086	3301	2983	1461	2269	977	5153	3874	3793	404	510	721	5051	510	227	3053	3982	3559	362	673	1398	5441	2646	1105	909	2914	1283	3392	751	1747	406	1700	1992	311	624	7857	4251	421	110	3624	848	7180
PF3D7_0921000	559	2797	145	202	75	12	144	72	219	367	119	149	2	203	40	0	228	203	69	38	95	237	992	8	157	8	16	156	443	12	298	44	387	63	23	71	1131	203	30	16	1543	38	126
PF3D7_1443500	20	28	12	7	6	11	5	16	7	10	4	23	0	2	13	7	28	27	18	0	38	13	15	1	58	6	4	32	70	3	76	28	24	4	9	21	327	8	12	2	1	14	2
PF3D7_0918300	3772	11043	1870	1109	998	1414	607	2473	1997	2884	484	748	813	3090	339	164	1979	3131	2031	308	329	1052	3354	1928	460	501	1554	711	1872	590	1043	237	1488	1804	325	356	4204	2264	660	211	5592	659	3447
PF3D7_0711100	1469	4795	813	321	367	731	168	1166	764	1426	110	279	751	1437	243	369	958	1822	1106	57	124	382	1605	1363	127	741	1000	354	586	349	350	120	512	896	234	176	1707	853	272	77	2562	644	937
PF3D7_0713700	301	2377	285	266	62	25	144	68	156	389	120	364	6	264	35	7	144	116	40	32	177	185	530	16	315	5	19	261	801	13	624	93	648	47	20	157	1992	148	23	20	1406	56	150
PF3D7_1462900	267	1091	185	98	31	30	52	80	117	280	22	61	14	176	23	2	90	96	46	7	50	64	310	19	67	12	32	52	247	13	167	21	209	51	12	37	471	109	23	9	585	17	93
PF3D7_0411400	88	1307	142	271	27	35	139	28	79	202	76	166	8	70	28	10	44	59	39	13	133	117	107	7	272	7	12	220	980	9	497	67	477	17	14	117	1490	56	20	4	365	36	21
PF3D7_0820200	1764	2504	1088	512	264	296	236	614	759	1174	157	249	75	646	121	19	604	585	639	82	229	329	1246	155	420	67	198	351	1152	55	707	132	667	340	80	197	2650	467	69	55	1285	98	602
PF3D7_1012000	901	3721	1383	834	168	88	359	76	218	845	147	389	18	739	95	43	404	674	308	72	96	667	775	50	180	18	65	309	1428	69	415	65	963	302	89	97	1222	369	56	60	698	84	157
PF3D7_API03000	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1140400	23	92	0	2	36	12	2	27	46	4	3	5	0	2	113	17	43	395	12	0	3	4	1	0	4	3	6	7	246	22	5	2	4	0	3	1	26	1	1	3	7	27	0
PF3D7_1230500	793	2356	406	243	113	135	137	254	396	593	52	144	46	562	59	16	304	412	242	55	94	224	932	133	140	63	97	149	398	51	282	44	371	193	54	69	1174	281	49	23	1487	81	413
PF3D7_MIT01600	1	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
PF3D7_0820300	7912	17135	4208	2204	1327	2277	784	3850	4396	6161	219	653	2397	5432	696	1438	4025	5157	4282	273	677	1141	7844	5239	827	1758	2383	1017	2857	923	1179	311	1504	2142	439	406	5982	2777	257	132	9458	1996	4160
PF3D7_1301000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
PF3D7_0921700	18	27	13	4	4	6	3	16	8	19	1	1	2	30	6	1	16	21	17	0	0	1	3	6	3	7	5	5	19	5	13	7	0	1	3	4	72	8	4	1	1	18	4
PF3D7_1333800	1256	5089	630	335	128	73	228	128	583	901	52	54	23	609	70	10	293	520	176	25	107	216	1273	47	150	16	35	231	446	17	222	34	205	90	22	69	1813	156	19	13	1352	64	230
PF3D7_1422500	85	72	69	24	18	17	4	76	39	35	4	4	7	47	38	17	73	149	47	2	6	5	26	32	0	13	15	2	86	13	11	3	8	27	15	2	20	43	32	2	7	12	19
PF3D7_0400700	0	2	6	2	2	2	0	0	0	0	0	10	0	14	3	0	2	14	2	0	10	1	4	1	0	1	2	2	6	0	0	1	2	0	5	0	1	0	0	0	0	16	0
PF3D7_0220700	8986	10538	2752	2525	1904	5009	396	9270	4372	5015	189	490	2820	5609	694	709	6910	5979	5007	290	529	979	7276	7161	669	3001	5772	563	1490	1766	971	463	541	4075	289	765	3315	4951	332	133	6788	4759	9028
PF3D7_1214900	7	13	11	3	14	9	6	10	9	8	15	107	3	1	22	4	22	89	13	0	70	29	7	2	37	2	1	87	159	5	108	20	41	0	1	36	293	2	3	1	0	19	1
PF3D7_0529100	6	25	0	3	2	0	2	2	2	3	1	12	0	1	4	3	5	8	3	2	9	8	5	0	27	4	0	3	37	2	28	4	13	1	0	1	79	6	2	1	5	2	0
PF3D7_0400300	5	11	7	4	0	3	2	1	0	3	13	9	0	3	0	0	9	33	3	0	9	0	0	1	0	1	0	0	1	2	1	0	0	4	2	0	2	0	0	0	7	0	1
PF3D7_0630700	294	1055	109	84	38	36	54	47	77	181	19	91	3	100	10	11	84	75	41	12	82	37	143	19	106	2	7	140	250	12	151	39	160	50	7	40	951	28	17	5	304	25	45
PF3D7_0512700	74	1395	44	68	8	3	65	21	31	111	34	63	1	43	10	0	36	16	10	5	53	82	158	0	100	2	3	171	286	1	138	36	269	9	3	66	1256	42	5	2	330	23	5
PF3D7_1404800	65053	74417	42838	15730	17410	65913	5360	67987	52013	49574	4345	9370	34346	44389	6692	26491	38691	82672	46312	3948	4684	15157	50147	75298	6924	34859	37786	5981	24056	17908	9006	4068	13847	29197	8418	5986	30660	44226	9857	2585	46679	22937	54598
PF3D7_1441300	101	239	223	42	46	34	17	62	66	55	11	19	26	74	91	22	86	230	161	7	22	27	70	56	19	14	40	12	185	35	63	5	34	35	18	13	107	48	30	2	68	43	70
PF3D7_1236200	107	179	35	26	70	155	30	131	65	247	17	41	11	36	121	19	90	95	24	2	18	48	292	9	350	16	38	161	390	51	310	136	528	38	16	183	4091	8	20	3	12	32	3
PF3D7_1308400	5856	12895	1839	2159	855	357	1060	921	4032	5162	468	765	73	3756	362	28	1403	733	913	276	575	1670	4546	155	929	83	377	905	2547	181	1913	365	1603	917	257	494	5559	1398	180	98	3895	326	1617
PF3D7_1451000	51	162	54	30	11	39	10	28	21	38	9	57	4	33	7	3	42	37	45	1	61	30	59	21	135	12	18	154	177	9	81	73	43	19	10	91	366	35	21	3	27	19	16
PF3D7_1135100	15322	30832	6838	5178	2444	3590	2508	5559	7765	11763	1787	4645	522	9798	1150	188	6072	6925	5311	831	2215	3850	12911	1552	4548	630	1945	4226	10511	892	4596	1192	10504	4963	1098	1888	27993	5170	1300	721	16405	999	5410
PF3D7_0514000	8	17	4	8	0	2	2	6	9	10	0	8	0	0	1	3	23	24	4	1	2	0	5	0	0	4	2	0	1	4	3	2	2	0	12	2	12	8	10	3	1	3	0
PF3D7_1033900	280	1581	381	360	68	21	112	128	145	500	123	182	10	329	40	17	120	289	177	43	46	403	394	18	99	21	51	42	460	46	164	28	480	124	88	53	635	326	99	50	484	31	148
PF3D7_1405000	417	1261	317	131	98	893	41	463	236	269	26	31	426	207	38	308	403	469	334	15	25	71	326	932	28	257	307	32	85	134	74	25	23	221	34	33	157	186	91	21	414	168	106
PF3D7_1371200	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038000	13214	37876	7111	3412	2832	5035	1748	9376	8964	14630	1253	1789	3580	9887	1217	1711	9444	14922	8777	946	924	3399	12350	7460	1915	3423	4528	2652	3782	1718	1821	681	2292	6418	1189	1042	13127	8902	2724	469	17090	2783	9975
PF3D7_0727400	2676	10423	1222	1564	626	99	678	352	779	3011	394	802	30	1664	256	12	1002	664	230	139	404	880	2318	96	657	53	157	569	2511	119	1079	270	1430	407	229	353	4340	803	334	113	4169	150	1069
PF3D7_0610200	1516	2316	1042	468	133	157	276	186	878	579	45	53	44	768	55	13	311	292	286	54	99	298	927	89	163	36	59	238	469	46	163	28	204	168	23	56	1270	149	34	8	638	93	508
PF3D7_0728800	18	56	5	6	2	7	4	9	15	11	3	4	2	3	2	1	22	28	9	3	10	8	19	1	24	12	1	8	31	5	57	7	6	1	7	13	245	10	8	1	10	6	3
PF3D7_0423800	40	9	26	3	56	81	2	79	78	35	0	4	10	8	75	60	75	784	22	0	6	10	7	13	1	9	36	0	57	16	10	23	0	43	5	34	70	1	26	2	0	37	1
PF3D7_0924700	2439	4208	908	551	298	501	251	838	955	1182	101	134	309	1396	155	75	732	1169	848	81	192	336	1700	788	310	234	547	316	726	168	356	90	312	488	72	121	1562	676	75	20	1640	269	1034
PF3D7_0512450	2	19	3	1	0	1	0	1	0	2	0	1	0	1	2	0	2	2	2	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	8	3	0	0	0	2	0
PF3D7_1420000	1799	950	2488	1009	495	564	446	1528	1726	932	255	533	53	1349	94	114	549	622	704	219	172	684	561	265	255	101	627	231	806	135	497	157	989	672	113	239	1678	1175	375	158	505	126	1364
PF3D7_0723200	3	9	3	1	0	0	0	3	0	0	0	1	0	0	0	1	2	8	4	3	2	2	0	0	0	1	0	0	1	2	0	0	0	1	0	0	1	0	1	0	0	2	0
PF3D7_1447000	11344	33671	4571	4794	3127	1889	2456	4351	6405	10947	1855	3459	704	6949	867	391	4247	5609	3835	795	3012	4065	11405	2124	5322	858	1741	5335	11070	797	4522	1341	8393	2700	735	1989	25578	5002	1159	520	17743	1384	6038
PF3D7_1477800	184	898	427	125	280	432	19	201	250	437	9	12	49	239	17	89	321	241	91	0	7	56	343	241	5	96	210	9	52	48	49	18	0	55	20	21	64	64	51	25	304	128	160
PF3D7_1468400	139	1043	31	15	101	372	3	182	302	37	0	11	14	2	233	153	161	996	31	4	6	8	167	16	13	19	44	0	227	40	12	0	15	42	11	0	5	12	18	3	33	74	3
PF3D7_1354100	28	112	8	7	1	14	5	26	7	17	1	4	3	20	5	1	6	8	14	0	13	5	12	3	17	0	3	22	40	2	11	2	23	6	2	12	124	8	5	0	19	6	0
PF3D7_0714400	111	302	75	25	15	9	16	46	59	93	12	24	4	39	7	2	41	58	38	3	17	27	102	4	21	8	13	17	70	8	36	7	34	32	7	12	222	45	9	3	126	18	120
PF3D7_0827200	26	35	14	10	2	6	2	24	4	11	3	8	4	10	2	1	14	18	5	1	7	1	8	3	0	8	7	4	7	5	1	1	1	1	5	2	10	5	10	2	3	12	1
PF3D7_1435900	2	4	15	0	6	3	0	0	0	1	1	1	0	0	0	0	1	1	2	0	2	1	1	0	2	1	1	3	5	1	11	0	1	0	0	2	21	0	0	0	1	1	0
PF3D7_0612900	11754	14426	9842	2907	1995	3530	1751	3546	4858	7600	786	1287	1674	8011	974	237	6410	6400	5165	586	1030	2663	7572	4841	1376	825	3021	1374	4232	1625	2071	504	3039	3592	1120	687	8499	5132	1007	413	8638	1396	6965
PF3D7_0618700	297	3012	134	159	14	4	88	24	127	242	19	19	0	134	15	0	61	47	17	7	36	52	398	1	42	2	7	71	186	3	81	19	130	36	3	17	417	43	4	3	662	12	37
PF3D7_1014000	8	5	4	1	2	13	2	8	11	1	3	0	0	0	7	7	13	35	2	0	1	0	1	0	0	2	2	0	5	3	0	0	1	1	1	0	2	1	2	0	0	6	0
PF3D7_0600900	2	2	10	0	1	3	0	1	0	1	0	0	0	7	0	0	9	3	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	1	0
PF3D7_0904200	8	24	8	1	0	1	2	1	2	4	2	3	0	0	0	0	3	10	3	0	8	0	3	1	0	4	2	0	0	0	4	1	2	0	4	0	9	1	2	0	3	1	0
PF3D7_1029900	115	56	39	27	75	131	5	125	245	33	1	25	2	5	303	58	170	750	53	6	11	9	29	10	3	16	20	0	362	66	8	0	10	3	19	2	7	16	23	3	7	88	7
PF3D7_1218400	5700	15731	4349	1504	1236	1954	748	3193	3154	5261	546	889	1518	4266	686	1544	2440	5505	3333	273	553	1282	5486	3465	713	1568	1646	1132	2892	902	1132	367	2095	2004	644	531	6290	2894	592	206	7832	1381	3642
PF3D7_0418800	73	30	30	8	2	37	8	37	21	25	1	2	18	176	1	1	54	23	39	0	1	9	28	25	5	6	19	6	11	8	4	0	1	25	5	1	7	21	20	1	5	8	5
PF3D7_1251900	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF3D7_1447400	164	1056	73	71	27	12	73	13	60	147	31	147	0	28	6	2	21	9	6	2	128	74	92	3	218	1	3	313	500	0	388	80	808	2	6	126	2848	36	6	7	369	17	4
PF3D7_1423900	29	290	52	10	3	1	10	0	10	41	6	11	6	40	4	0	8	15	14	2	6	15	68	2	11	1	5	14	32	1	15	2	18	13	1	1	89	17	1	1	96	8	17
PF3D7_0424500	18450	21282	7947	4357	4243	10298	1665	10800	10234	11274	750	2316	6946	12564	2040	9774	8572	17215	12565	734	2591	2934	13801	19759	3601	9076	8797	2857	5888	4003	2155	1499	2687	4592	1322	2148	14307	7592	839	423	9894	8550	10728
PF3D7_1216200	981	11152	369	911	202	92	669	67	369	2548	331	768	23	439	143	13	432	481	122	135	480	667	1326	66	1130	18	57	1553	4036	22	1585	290	3215	242	63	409	8337	609	97	77	5659	168	386
PF3D7_0931000	337	604	418	215	140	193	33	928	173	325	30	96	129	203	87	122	236	476	482	41	127	189	266	267	135	229	280	140	265	138	259	104	191	216	48	147	1483	431	51	6	227	107	870
PF3D7_0730900	3350	3646	7766	7913	4470	10164	930	25758	4072	3413	1234	7250	4077	5023	547	1063	9610	2538	14775	1045	10456	4364	5132	11494	10710	5627	20036	6083	4093	5140	4216	3221	1946	6764	158	4657	17655	17775	464	183	4717	9612	47543
PF3D7_1405400	103	860	67	66	17	12	62	39	53	165	6	41	3	55	12	1	31	70	29	2	15	45	153	3	29	11	7	23	170	8	96	8	53	19	6	11	134	50	12	2	160	12	18
PF3D7_1347300	19	274	15	18	6	3	4	6	7	10	13	14	0	6	2	2	14	12	5	2	6	12	11	1	20	2	1	14	76	4	32	8	22	4	2	7	124	2	0	1	34	4	3
PF3D7_0704700	950	2279	576	310	105	120	126	308	469	656	76	137	78	580	78	26	363	438	319	53	88	215	936	134	117	51	142	153	529	70	247	51	270	233	87	76	932	339	58	13	1107	70	462
PF3D7_0815500	55	84	43	14	9	26	7	59	32	21	2	9	9	31	14	5	40	58	18	0	7	3	44	26	8	12	17	3	44	8	13	3	3	9	8	11	68	13	13	2	37	22	21
PF3D7_0619200	5552	9578	3089	1313	528	1060	556	1344	2149	2935	68	200	630	4417	308	251	1611	1327	1978	163	386	576	3733	1487	510	507	1129	485	1411	317	729	185	739	880	145	307	2527	1280	93	48	3066	698	1885
PF3D7_0905300	701	2492	398	399	197	103	173	142	785	222	52	98	2	437	68	16	279	243	147	14	7	151	351	16	10	46	48	7	103	29	32	3	13	67	62	5	15	117	80	11	128	57	62
PF3D7_0811200	3435	8581	1317	992	407	481	373	1141	1557	2755	237	596	229	2025	224	44	989	1430	852	156	354	741	2817	555	631	194	556	707	1915	244	1139	263	1595	927	179	362	4054	1267	153	76	2588	273	1440
PF3D7_0709800	28	175	47	7	16	3	18	30	22	43	2	2	4	15	6	0	16	50	18	6	0	18	38	1	2	2	4	1	6	2	10	1	2	9	3	0	19	19	3	1	59	7	30
PF3D7_0405600	206	1689	167	152	63	29	90	94	187	368	109	156	12	266	23	4	73	121	69	36	90	145	476	21	141	5	50	212	485	25	308	81	320	97	23	130	1355	202	27	15	753	41	245
PF3D7_1015200	7883	17654	7293	3831	1457	980	1144	1775	3480	6525	556	1361	301	5087	612	122	2807	6352	3518	370	1128	2539	6851	944	978	858	736	2411	4971	476	2210	342	4757	1545	794	456	7915	2807	536	203	7007	501	2821
PF3D7_1036800	31	27	94	7	8	32	1	15	13	16	4	11	8	16	32	7	24	77	17	3	3	7	18	8	3	7	12	1	36	6	15	3	4	8	9	6	38	16	13	3	0	12	2
PF3D7_0707000	3	30	12	2	0	4	0	5	2	12	0	0	10	10	1	7	5	6	3	1	0	1	7	5	0	6	4	0	0	0	0	0	0	5	1	0	1	1	3	0	14	1	17
PF3D7_1248100	2457	5415	1236	761	317	535	360	678	1444	1165	126	185	125	1716	160	31	849	877	598	83	308	516	2374	349	400	72	383	390	1212	112	559	97	902	399	83	128	2753	614	70	38	2095	165	705
PF3D7_1466100	48	44	62	12	24	37	4	33	25	27	14	8	2	11	58	18	76	246	20	5	6	16	15	1	4	14	10	0	117	10	13	5	14	2	14	1	29	11	21	5	0	24	2
PF3D7_1415400	46	60	36	26	40	35	26	18	22	30	15	116	0	6	17	9	43	75	48	3	96	38	15	5	225	8	10	235	411	8	259	124	186	1	14	154	1211	13	17	2	6	39	4
PF3D7_1309500	1111	3100	759	368	180	222	163	403	636	904	104	176	101	669	83	46	519	695	387	83	128	345	1224	214	222	81	220	153	485	72	343	77	361	250	57	104	1717	487	166	35	2520	111	739
PF3D7_1037400	28	9	6	2	7	16	1	9	25	4	2	1	0	0	26	6	21	80	8	0	7	1	4	0	10	3	7	9	34	4	5	6	2	0	3	8	119	1	4	1	0	15	2
PF3D7_1001800	6376	17263	4634	1672	1372	2393	540	3732	4259	5223	253	425	2347	4412	847	2672	4079	5846	4625	399	252	1350	7967	5924	188	2659	2770	89	517	923	226	147	97	2882	598	218	387	3996	672	228	8081	2424	5322
PF3D7_1125100	7	7	14	1	3	2	0	4	2	1	2	3	0	7	10	0	7	24	5	2	0	3	3	0	1	2	2	0	8	0	1	1	1	0	1	3	22	1	3	0	2	3	0
PF3D7_1109900	12741	35663	6100	4127	2655	3339	2060	7771	7913	10556	851	1464	1484	6051	690	1161	5177	9349	4027	548	1752	2278	12461	5771	3021	1409	3532	4309	6574	853	3314	612	4835	2095	325	855	24333	5379	426	240	18433	2037	7132
PF3D7_0926600	25	36	31	18	13	22	9	10	13	11	0	8	2	3	2	13	35	20	21	0	0	4	5	2	0	17	12	1	3	1	2	1	5	1	2	2	12	14	14	2	2	10	0
PF3D7_1150000	0	0	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1219000	170	291	741	508	212	315	115	233	181	113	128	387	10	143	123	51	278	415	306	30	512	297	145	15	701	26	92	351	600	45	847	312	88	156	39	479	1832	143	41	23	162	149	167
